theta,A2,a,b,z,status
55.0,-10.0,5.4,9.3,-1.0,NotYet
55.0,-10.0,5.4,9.3,-0.8,NotYet
55.0,-10.0,5.4,9.2,-0.6,NotYet
55.0,-10.0,5.4,9.2,-0.4,NotYet
55.0,-10.0,5.4,9.1,-0.2,NotYet
55.0,-10.0,5.4,9.1,0.0,NotYet
55.0,-10.0,5.4,9.0,0.2,NotYet
55.0,-10.0,5.4,9.0,0.4,NotYet
55.0,-10.0,5.4,9.0,0.6,NotYet
55.0,-10.0,5.4,9.0,0.8,NotYet
55.0,-10.0,5.4,9.0,1.0,NotYet
55.0,-8.0,5.4,9.1,-1.0,NotYet
55.0,-8.0,5.4,9.1,-0.8,NotYet
55.0,-8.0,5.4,9.0,-0.6,NotYet
55.0,-8.0,5.4,9.0,-0.4,NotYet
55.0,-8.0,5.4,9.0,-0.2,NotYet
55.0,-8.0,5.3,9.0,0.0,NotYet
55.0,-8.0,5.3,9.0,0.2,NotYet
55.0,-8.0,5.3,9.0,0.4,NotYet
55.0,-8.0,5.3,9.0,0.6,NotYet
55.0,-8.0,5.4,8.9,0.8,NotYet
55.0,-8.0,5.4,8.9,1.0,NotYet
55.0,-6.0,5.4,8.9,-1.0,NotYet
55.0,-6.0,5.4,8.9,-0.8,NotYet
55.0,-6.0,5.4,8.9,-0.6,NotYet
55.0,-6.0,5.4,8.9,-0.4,NotYet
55.0,-6.0,5.3,8.9,-0.2,NotYet
55.0,-6.0,5.3,8.9,0.0,NotYet
55.0,-6.0,5.3,8.9,0.2,NotYet
55.0,-6.0,5.4,8.8,0.4,NotYet
55.0,-6.0,5.4,8.9,0.6,NotYet
55.0,-6.0,5.4,8.9,0.8,NotYet
55.0,-6.0,5.4,8.9,1.0,NotYet
55.0,-4.0,5.4,8.8,-1.0,NotYet
55.0,-4.0,5.4,8.8,-0.8,NotYet
55.0,-4.0,5.4,8.8,-0.6,NotYet
55.0,-4.0,5.4,8.8,-0.4,NotYet
55.0,-4.0,5.4,8.8,-0.2,NotYet
55.0,-4.0,5.4,8.8,0.0,NotYet
55.0,-4.0,5.4,8.8,0.2,NotYet
55.0,-4.0,5.4,8.8,0.4,NotYet
55.0,-4.0,5.4,8.8,0.6,NotYet
55.0,-4.0,5.4,8.8,0.8,NotYet
55.0,-4.0,5.4,8.8,1.0,NotYet
55.0,-2.0,5.4,8.8,-1.0,NotYet
55.0,-2.0,5.4,8.8,-0.8,NotYet
55.0,-2.0,5.4,8.8,-0.6,NotYet
55.0,-2.0,5.4,8.8,-0.4,NotYet
55.0,-2.0,5.4,8.8,-0.2,NotYet
55.0,-2.0,5.4,8.8,0.0,NotYet
55.0,-2.0,5.4,8.8,0.2,NotYet
55.0,-2.0,5.4,8.8,0.4,NotYet
55.0,-2.0,5.4,8.8,0.6,NotYet
55.0,-2.0,5.5,8.7,0.8,NotYet
55.0,-2.0,5.5,8.8,1.0,NotYet
55.0,0.0,5.4,8.8,-1.0,NotYet
55.0,0.0,5.4,8.8,-0.8,NotYet
55.0,0.0,5.4,8.8,-0.6,NotYet
55.0,0.0,5.4,8.8,-0.4,NotYet
55.0,0.0,5.4,8.8,-0.2,NotYet
55.0,0.0,5.4,8.8,0.0,NotYet
55.0,0.0,5.5,8.7,0.2,NotYet
55.0,0.0,5.5,8.8,0.4,NotYet
55.0,0.0,5.5,8.8,0.6,NotYet
55.0,0.0,5.5,8.8,0.8,NotYet
55.0,0.0,5.5,8.8,1.0,NotYet
55.0,2.0,5.5,8.8,-1.0,NotYet
55.0,2.0,5.5,8.8,-0.8,NotYet
55.0,2.0,5.5,8.8,-0.6,NotYet
55.0,2.0,5.5,8.8,-0.4,NotYet
55.0,2.0,5.5,8.8,-0.2,NotYet
55.0,2.0,5.5,8.8,0.0,NotYet
55.0,2.0,5.5,8.8,0.2,NotYet
55.0,2.0,5.5,8.8,0.4,NotYet
55.0,2.0,5.6,8.8,0.6,NotYet
55.0,2.0,5.6,8.8,0.8,NotYet
55.0,2.0,5.6,8.8,1.0,NotYet
55.0,4.0,5.5,8.9,-1.0,NotYet
55.0,4.0,5.5,8.9,-0.8,NotYet
55.0,4.0,5.5,8.9,-0.6,NotYet
55.0,4.0,5.5,8.9,-0.4,NotYet
55.0,4.0,5.5,8.9,-0.2,NotYet
55.0,4.0,5.6,8.9,0.0,NotYet
55.0,4.0,5.6,8.9,0.2,NotYet
55.0,4.0,5.6,8.9,0.4,NotYet
55.0,4.0,5.6,8.9,0.6,NotYet
55.0,4.0,5.6,8.9,0.8,NotYet
55.0,4.0,5.6,8.9,1.0,NotYet
55.0,6.0,5.5,9.0,-1.0,NotYet
55.0,6.0,5.5,9.0,-0.8,NotYet
55.0,6.0,5.5,9.0,-0.6,NotYet
55.0,6.0,5.6,9.0,-0.4,NotYet
55.0,6.0,5.6,9.0,-0.2,NotYet
55.0,6.0,5.6,9.0,0.0,NotYet
55.0,6.0,5.6,9.1,0.2,NotYet
55.0,6.0,5.6,9.1,0.4,NotYet
55.0,6.0,5.6,9.1,0.6,NotYet
55.0,6.0,5.7,9.0,0.8,NotYet
55.0,6.0,5.6,9.0,1.0,NotYet
55.0,8.0,5.6,9.0,-1.0,NotYet
55.0,8.0,5.6,9.1,-0.8,NotYet
55.0,8.0,5.6,9.1,-0.6,NotYet
55.0,8.0,5.6,9.1,-0.4,NotYet
55.0,8.0,5.6,9.2,-0.2,NotYet
55.0,8.0,5.6,9.2,0.0,NotYet
55.0,8.0,5.7,9.2,0.2,NotYet
55.0,8.0,5.7,9.2,0.4,NotYet
55.0,8.0,5.7,9.2,0.6,NotYet
55.0,8.0,5.7,9.1,0.8,NotYet
55.0,8.0,5.7,9.1,1.0,NotYet
55.0,10.0,5.6,9.2,-1.0,NotYet
55.0,10.0,5.6,9.2,-0.8,NotYet
55.0,10.0,5.7,9.2,-0.6,NotYet
55.0,10.0,5.7,9.3,-0.4,NotYet
55.0,10.0,5.7,9.3,-0.2,NotYet
55.0,10.0,5.7,9.3,0.0,NotYet
55.0,10.0,5.7,9.3,0.2,NotYet
55.0,10.0,5.7,9.3,0.4,NotYet
55.0,10.0,5.7,9.3,0.6,NotYet
55.0,10.0,5.7,9.3,0.8,NotYet
55.0,10.0,5.7,9.2,1.0,NotYet
56.0,-10.0,5.5,9.1,-1.0,NotYet
56.0,-10.0,5.5,9.1,-0.8,NotYet
56.0,-10.0,5.5,9.0,-0.6,NotYet
56.0,-10.0,5.5,9.0,-0.4,NotYet
56.0,-10.0,5.5,9.0,-0.2,NotYet
56.0,-10.0,5.4,9.0,0.0,NotYet
56.0,-10.0,5.4,9.0,0.2,NotYet
56.0,-10.0,5.4,8.9,0.4,NotYet
56.0,-10.0,5.4,8.9,0.6,NotYet
56.0,-10.0,5.4,8.9,0.8,NotYet
56.0,-10.0,5.4,8.9,1.0,NotYet
56.0,-8.0,5.5,8.9,-1.0,NotYet
56.0,-8.0,5.5,8.9,-0.8,NotYet
56.0,-8.0,5.5,8.9,-0.6,NotYet
56.0,-8.0,5.4,8.9,-0.4,NotYet
56.0,-8.0,5.4,8.9,-0.2,NotYet
56.0,-8.0,5.4,8.9,0.0,NotYet
56.0,-8.0,5.4,8.8,0.2,NotYet
56.0,-8.0,5.4,8.8,0.4,NotYet
56.0,-8.0,5.4,8.8,0.6,NotYet
56.0,-8.0,5.4,8.8,0.8,NotYet
56.0,-8.0,5.4,8.9,1.0,NotYet
56.0,-6.0,5.5,8.8,-1.0,NotYet
56.0,-6.0,5.5,8.8,-0.8,NotYet
56.0,-6.0,5.4,8.8,-0.6,NotYet
56.0,-6.0,5.4,8.8,-0.4,NotYet
56.0,-6.0,5.4,8.8,-0.2,NotYet
56.0,-6.0,5.4,8.8,0.0,NotYet
56.0,-6.0,5.4,8.8,0.2,NotYet
56.0,-6.0,5.4,8.8,0.4,NotYet
56.0,-6.0,5.4,8.8,0.6,NotYet
56.0,-6.0,5.4,8.8,0.8,NotYet
56.0,-6.0,5.4,8.8,1.0,NotYet
56.0,-4.0,5.5,8.7,-1.0,NotYet
56.0,-4.0,5.5,8.7,-0.8,NotYet
56.0,-4.0,5.4,8.7,-0.6,NotYet
56.0,-4.0,5.4,8.7,-0.4,NotYet
56.0,-4.0,5.4,8.7,-0.2,NotYet
56.0,-4.0,5.4,8.7,0.0,NotYet
56.0,-4.0,5.4,8.7,0.2,NotYet
56.0,-4.0,5.4,8.7,0.4,NotYet
56.0,-4.0,5.5,8.7,0.6,NotYet
56.0,-4.0,5.5,8.7,0.8,NotYet
56.0,-4.0,5.5,8.7,1.0,NotYet
56.0,-2.0,5.5,8.7,-1.0,NotYet
56.0,-2.0,5.5,8.7,-0.8,NotYet
56.0,-2.0,5.5,8.6,-0.6,NotYet
56.0,-2.0,5.5,8.6,-0.4,NotYet
56.0,-2.0,5.5,8.6,-0.2,NotYet
56.0,-2.0,5.5,8.6,0.0,NotYet
56.0,-2.0,5.5,8.6,0.2,NotYet
56.0,-2.0,5.5,8.6,0.4,NotYet
56.0,-2.0,5.5,8.7,0.6,NotYet
56.0,-2.0,5.5,8.7,0.8,NotYet
56.0,-2.0,5.5,8.7,1.0,NotYet
56.0,0.0,5.5,8.7,-1.0,NotYet
56.0,0.0,5.5,8.7,-0.8,NotYet
56.0,0.0,5.5,8.7,-0.6,NotYet
56.0,0.0,5.5,8.7,-0.4,NotYet
56.0,0.0,5.5,8.7,-0.2,NotYet
56.0,0.0,5.5,8.7,0.0,NotYet
56.0,0.0,5.5,8.7,0.2,NotYet
56.0,0.0,5.6,8.6,0.4,NotYet
56.0,0.0,5.6,8.6,0.6,NotYet
56.0,0.0,5.6,8.6,0.8,NotYet
56.0,0.0,5.6,8.6,1.0,NotYet
56.0,2.0,5.5,8.7,-1.0,NotYet
56.0,2.0,5.5,8.7,-0.8,NotYet
56.0,2.0,5.5,8.7,-0.6,NotYet
56.0,2.0,5.6,8.7,-0.4,NotYet
56.0,2.0,5.6,8.7,-0.2,NotYet
56.0,2.0,5.6,8.7,0.0,NotYet
56.0,2.0,5.6,8.7,0.2,NotYet
56.0,2.0,5.6,8.7,0.4,NotYet
56.0,2.0,5.6,8.7,0.6,NotYet
56.0,2.0,5.6,8.7,0.8,NotYet
56.0,2.0,5.6,8.7,1.0,NotYet
56.0,4.0,5.6,8.8,-1.0,NotYet
56.0,4.0,5.6,8.8,-0.8,NotYet
56.0,4.0,5.6,8.8,-0.6,NotYet
56.0,4.0,5.6,8.8,-0.4,NotYet
56.0,4.0,5.6,8.8,-0.2,NotYet
56.0,4.0,5.6,8.8,0.0,NotYet
56.0,4.0,5.7,8.7,0.2,NotYet
56.0,4.0,5.7,8.8,0.4,NotYet
56.0,4.0,5.7,8.8,0.6,NotYet
56.0,4.0,5.7,8.8,0.8,NotYet
56.0,4.0,5.7,8.8,1.0,NotYet
56.0,6.0,5.6,8.9,-1.0,NotYet
56.0,6.0,5.6,8.9,-0.8,NotYet
56.0,6.0,5.7,8.8,-0.6,NotYet
56.0,6.0,5.7,8.8,-0.4,NotYet
56.0,6.0,5.7,8.9,-0.2,NotYet
56.0,6.0,5.7,8.9,0.0,NotYet
56.0,6.0,5.7,8.9,0.2,NotYet
56.0,6.0,5.7,8.9,0.4,NotYet
56.0,6.0,5.7,8.9,0.6,NotYet
56.0,6.0,5.7,8.9,0.8,NotYet
56.0,6.0,5.7,8.9,1.0,NotYet
56.0,8.0,5.7,8.9,-1.0,NotYet
56.0,8.0,5.7,8.9,-0.8,NotYet
56.0,8.0,5.7,9.0,-0.6,NotYet
56.0,8.0,5.7,9.0,-0.4,NotYet
56.0,8.0,5.7,9.0,-0.2,NotYet
56.0,8.0,5.8,9.0,0.0,NotYet
56.0,8.0,5.8,9.0,0.2,NotYet
56.0,8.0,5.8,9.0,0.4,NotYet
56.0,8.0,5.8,9.0,0.6,NotYet
56.0,8.0,5.8,9.0,0.8,NotYet
56.0,8.0,5.8,9.0,1.0,NotYet
56.0,10.0,5.7,9.0,-1.0,NotYet
56.0,10.0,5.7,9.1,-0.8,NotYet
56.0,10.0,5.8,9.1,-0.6,NotYet
56.0,10.0,5.8,9.1,-0.4,NotYet
56.0,10.0,5.8,9.1,-0.2,NotYet
56.0,10.0,5.8,9.2,0.0,NotYet
56.0,10.0,5.8,9.2,0.2,NotYet
56.0,10.0,5.8,9.2,0.4,NotYet
56.0,10.0,5.8,9.1,0.6,NotYet
56.0,10.0,5.8,9.1,0.8,NotYet
56.0,10.0,5.8,9.1,1.0,NotYet
57.0,-10.0,5.6,8.9,-1.0,NotYet
57.0,-10.0,5.6,8.9,-0.8,NotYet
57.0,-10.0,5.6,8.9,-0.6,NotYet
57.0,-10.0,5.5,8.9,-0.4,NotYet
57.0,-10.0,5.5,8.9,-0.2,NotYet
57.0,-10.0,5.5,8.8,0.0,NotYet
57.0,-10.0,5.5,8.8,0.2,NotYet
57.0,-10.0,5.5,8.8,0.4,NotYet
57.0,-10.0,5.5,8.8,0.6,NotYet
57.0,-10.0,5.5,8.8,0.8,NotYet
57.0,-10.0,5.5,8.8,1.0,NotYet
57.0,-8.0,5.6,8.7,-1.0,NotYet
57.0,-8.0,5.5,8.8,-0.8,NotYet
57.0,-8.0,5.5,8.8,-0.6,NotYet
57.0,-8.0,5.5,8.8,-0.4,NotYet
57.0,-8.0,5.5,8.7,-0.2,NotYet
57.0,-8.0,5.5,8.7,0.0,NotYet
57.0,-8.0,5.5,8.7,0.2,NotYet
57.0,-8.0,5.5,8.7,0.4,NotYet
57.0,-8.0,5.5,8.7,0.6,NotYet
57.0,-8.0,5.5,8.7,0.8,NotYet
57.0,-8.0,5.5,8.7,1.0,NotYet
57.0,-6.0,5.5,8.7,-1.0,NotYet
57.0,-6.0,5.5,8.7,-0.8,NotYet
57.0,-6.0,5.5,8.7,-0.6,NotYet
57.0,-6.0,5.5,8.7,-0.4,NotYet
57.0,-6.0,5.5,8.6,-0.2,NotYet
57.0,-6.0,5.5,8.6,0.0,NotYet
57.0,-6.0,5.5,8.6,0.2,NotYet
57.0,-6.0,5.5,8.6,0.4,NotYet
57.0,-6.0,5.5,8.6,0.6,NotYet
57.0,-6.0,5.5,8.6,0.8,NotYet
57.0,-6.0,5.5,8.7,1.0,NotYet
57.0,-4.0,5.5,8.6,-1.0,NotYet
57.0,-4.0,5.5,8.6,-0.8,NotYet
57.0,-4.0,5.5,8.6,-0.6,NotYet
57.0,-4.0,5.5,8.6,-0.4,NotYet
57.0,-4.0,5.5,8.6,-0.2,NotYet
57.0,-4.0,5.5,8.6,0.0,NotYet
57.0,-4.0,5.5,8.6,0.2,NotYet
57.0,-4.0,5.5,8.6,0.4,NotYet
57.0,-4.0,5.5,8.6,0.6,NotYet
57.0,-4.0,5.5,8.6,0.8,NotYet
57.0,-4.0,5.5,8.6,1.0,NotYet
57.0,-2.0,5.5,8.6,-1.0,NotYet
57.0,-2.0,5.5,8.6,-0.8,NotYet
57.0,-2.0,5.5,8.6,-0.6,NotYet
57.0,-2.0,5.5,8.6,-0.4,NotYet
57.0,-2.0,5.5,8.6,-0.2,NotYet
57.0,-2.0,5.6,8.5,0.0,NotYet
57.0,-2.0,5.6,8.5,0.2,NotYet
57.0,-2.0,5.6,8.5,0.4,NotYet
57.0,-2.0,5.6,8.5,0.6,NotYet
57.0,-2.0,5.6,8.5,0.8,NotYet
57.0,-2.0,5.6,8.5,1.0,NotYet
57.0,0.0,5.6,8.5,-1.0,NotYet
57.0,0.0,5.6,8.5,-0.8,NotYet
57.0,0.0,5.6,8.5,-0.6,NotYet
57.0,0.0,5.6,8.5,-0.4,NotYet
57.0,0.0,5.6,8.5,-0.2,NotYet
57.0,0.0,5.6,8.5,0.0,NotYet
57.0,0.0,5.6,8.5,0.2,NotYet
57.0,0.0,5.6,8.5,0.4,NotYet
57.0,0.0,5.7,8.5,0.6,NotYet
57.0,0.0,5.7,8.5,0.8,NotYet
57.0,0.0,5.7,8.5,1.0,NotYet
57.0,2.0,5.6,8.6,-1.0,NotYet
57.0,2.0,5.6,8.6,-0.8,NotYet
57.0,2.0,5.6,8.6,-0.6,NotYet
57.0,2.0,5.6,8.6,-0.4,NotYet
57.0,2.0,5.7,8.5,-0.2,NotYet
57.0,2.0,5.7,8.5,0.0,NotYet
57.0,2.0,5.7,8.5,0.2,NotYet
57.0,2.0,5.7,8.6,0.4,NotYet
57.0,2.0,5.7,8.6,0.6,NotYet
57.0,2.0,5.7,8.6,0.8,NotYet
57.0,2.0,5.7,8.6,1.0,NotYet
57.0,4.0,5.7,8.6,-1.0,NotYet
57.0,4.0,5.7,8.6,-0.8,NotYet
57.0,4.0,5.7,8.6,-0.6,NotYet
57.0,4.0,5.7,8.6,-0.4,NotYet
57.0,4.0,5.7,8.7,-0.2,NotYet
57.0,4.0,5.8,8.6,0.0,NotYet
57.0,4.0,5.8,8.6,0.2,NotYet
57.0,4.0,5.8,8.6,0.4,NotYet
57.0,4.0,5.8,8.6,0.6,NotYet
57.0,4.0,5.8,8.6,0.8,NotYet
57.0,4.0,5.8,8.6,1.0,NotYet
57.0,6.0,5.7,8.7,-1.0,NotYet
57.0,6.0,5.8,8.7,-0.8,NotYet
57.0,6.0,5.8,8.7,-0.6,NotYet
57.0,6.0,5.8,8.7,-0.4,NotYet
57.0,6.0,5.8,8.7,-0.2,NotYet
57.0,6.0,5.8,8.7,0.0,NotYet
57.0,6.0,5.8,8.8,0.2,NotYet
57.0,6.0,5.8,8.8,0.4,NotYet
57.0,6.0,5.9,8.7,0.6,NotYet
57.0,6.0,5.9,8.7,0.8,NotYet
57.0,6.0,5.8,8.7,1.0,NotYet
57.0,8.0,5.8,8.8,-1.0,NotYet
57.0,8.0,5.8,8.8,-0.8,NotYet
57.0,8.0,5.8,8.8,-0.6,NotYet
57.0,8.0,5.8,8.9,-0.4,NotYet
57.0,8.0,5.8,8.9,-0.2,NotYet
57.0,8.0,5.9,8.9,0.0,NotYet
57.0,8.0,5.9,8.9,0.2,NotYet
57.0,8.0,5.9,8.9,0.4,NotYet
57.0,8.0,5.9,8.9,0.6,NotYet
57.0,8.0,5.9,8.8,0.8,NotYet
57.0,8.0,5.9,8.8,1.0,NotYet
57.0,10.0,5.8,8.9,-1.0,NotYet
57.0,10.0,5.9,8.9,-0.8,NotYet
57.0,10.0,5.9,8.9,-0.6,NotYet
57.0,10.0,5.9,9.0,-0.4,NotYet
57.0,10.0,5.9,9.0,-0.2,NotYet
57.0,10.0,5.9,9.0,0.0,NotYet
57.0,10.0,5.9,9.0,0.2,NotYet
57.0,10.0,5.9,9.0,0.4,NotYet
57.0,10.0,5.9,9.0,0.6,NotYet
57.0,10.0,5.9,9.0,0.8,NotYet
57.0,10.0,5.9,8.9,1.0,NotYet
58.0,-10.0,5.6,8.8,-1.0,NotYet
58.0,-10.0,5.6,8.8,-0.8,NotYet
58.0,-10.0,5.6,8.8,-0.6,NotYet
58.0,-10.0,5.6,8.8,-0.4,NotYet
58.0,-10.0,5.6,8.7,-0.2,NotYet
58.0,-10.0,5.6,8.7,0.0,NotYet
58.0,-10.0,5.6,8.7,0.2,NotYet
58.0,-10.0,5.5,8.7,0.4,NotYet
58.0,-10.0,5.5,8.7,0.6,NotYet
58.0,-10.0,5.5,8.7,0.8,NotYet
58.0,-10.0,5.6,8.7,1.0,NotYet
58.0,-8.0,5.6,8.6,-1.0,NotYet
58.0,-8.0,5.6,8.6,-0.8,NotYet
58.0,-8.0,5.6,8.6,-0.6,NotYet
58.0,-8.0,5.6,8.6,-0.4,NotYet
58.0,-8.0,5.6,8.6,-0.2,NotYet
58.0,-8.0,5.6,8.6,0.0,NotYet
58.0,-8.0,5.5,8.6,0.2,NotYet
58.0,-8.0,5.5,8.6,0.4,NotYet
58.0,-8.0,5.5,8.6,0.6,NotYet
58.0,-8.0,5.6,8.6,0.8,NotYet
58.0,-8.0,5.6,8.6,1.0,NotYet
58.0,-6.0,5.6,8.5,-1.0,NotYet
58.0,-6.0,5.6,8.5,-0.8,NotYet
58.0,-6.0,5.6,8.5,-0.6,NotYet
58.0,-6.0,5.6,8.5,-0.4,NotYet
58.0,-6.0,5.6,8.5,-0.2,NotYet
58.0,-6.0,5.6,8.5,0.0,NotYet
58.0,-6.0,5.6,8.5,0.2,NotYet
58.0,-6.0,5.6,8.5,0.4,NotYet
58.0,-6.0,5.6,8.5,0.6,NotYet
58.0,-6.0,5.6,8.5,0.8,NotYet
58.0,-6.0,5.6,8.5,1.0,NotYet
58.0,-4.0,5.6,8.5,-1.0,NotYet
58.0,-4.0,5.6,8.5,-0.8,NotYet
58.0,-4.0,5.6,8.5,-0.6,NotYet
58.0,-4.0,5.6,8.5,-0.4,NotYet
58.0,-4.0,5.6,8.5,-0.2,NotYet
58.0,-4.0,5.6,8.4,0.0,NotYet
58.0,-4.0,5.6,8.4,0.2,NotYet
58.0,-4.0,5.6,8.4,0.4,NotYet
58.0,-4.0,5.6,8.4,0.6,NotYet
58.0,-4.0,5.6,8.5,0.8,NotYet
58.0,-4.0,5.6,8.5,1.0,NotYet
58.0,-2.0,5.6,8.5,-1.0,NotYet
58.0,-2.0,5.6,8.5,-0.8,NotYet
58.0,-2.0,5.6,8.4,-0.6,NotYet
58.0,-2.0,5.6,8.4,-0.4,NotYet
58.0,-2.0,5.6,8.4,-0.2,NotYet
58.0,-2.0,5.6,8.4,0.0,NotYet
58.0,-2.0,5.6,8.4,0.2,NotYet
58.0,-2.0,5.6,8.4,0.4,NotYet
58.0,-2.0,5.7,8.4,0.6,NotYet
58.0,-2.0,5.7,8.4,0.8,NotYet
58.0,-2.0,5.7,8.4,1.0,NotYet
58.0,0.0,5.7,8.4,-1.0,NotYet
58.0,0.0,5.7,8.4,-0.8,NotYet
58.0,0.0,5.7,8.4,-0.6,NotYet
58.0,0.0,5.7,8.4,-0.4,NotYet
58.0,0.0,5.7,8.4,-0.2,NotYet
58.0,0.0,5.7,8.4,0.0,NotYet
58.0,0.0,5.7,8.4,0.2,NotYet
58.0,0.0,5.7,8.4,0.4,NotYet
58.0,0.0,5.7,8.4,0.6,NotYet
58.0,0.0,5.7,8.4,0.8,NotYet
58.0,0.0,5.7,8.4,1.0,NotYet
58.0,2.0,5.7,8.5,-1.0,NotYet
58.0,2.0,5.7,8.5,-0.8,NotYet
58.0,2.0,5.7,8.5,-0.6,NotYet
58.0,2.0,5.7,8.5,-0.4,NotYet
58.0,2.0,5.8,8.4,-0.2,NotYet
58.0,2.0,5.8,8.4,0.0,NotYet
58.0,2.0,5.8,8.4,0.2,NotYet
58.0,2.0,5.8,8.4,0.4,NotYet
58.0,2.0,5.8,8.4,0.6,NotYet
58.0,2.0,5.8,8.4,0.8,NotYet
58.0,2.0,5.8,8.4,1.0,NotYet
58.0,4.0,5.8,8.5,-1.0,NotYet
58.0,4.0,5.8,8.5,-0.8,NotYet
58.0,4.0,5.8,8.5,-0.6,NotYet
58.0,4.0,5.8,8.5,-0.4,NotYet
58.0,4.0,5.8,8.5,-0.2,NotYet
58.0,4.0,5.8,8.5,0.0,NotYet
58.0,4.0,5.9,8.5,0.2,NotYet
58.0,4.0,5.9,8.5,0.4,NotYet
58.0,4.0,5.9,8.5,0.6,NotYet
58.0,4.0,5.9,8.5,0.8,NotYet
58.0,4.0,5.9,8.5,1.0,NotYet
58.0,6.0,5.8,8.6,-1.0,NotYet
58.0,6.0,5.9,8.6,-0.8,NotYet
58.0,6.0,5.9,8.6,-0.6,NotYet
58.0,6.0,5.9,8.6,-0.4,NotYet
58.0,6.0,5.9,8.6,-0.2,NotYet
58.0,6.0,5.9,8.6,0.0,NotYet
58.0,6.0,5.9,8.6,0.2,NotYet
58.0,6.0,5.9,8.6,0.4,NotYet
58.0,6.0,5.9,8.6,0.6,NotYet
58.0,6.0,5.9,8.6,0.8,NotYet
58.0,6.0,5.9,8.6,1.0,NotYet
58.0,8.0,5.9,8.7,-1.0,NotYet
58.0,8.0,5.9,8.7,-0.8,NotYet
58.0,8.0,5.9,8.7,-0.6,NotYet
58.0,8.0,6.0,8.7,-0.4,NotYet
58.0,8.0,6.0,8.7,-0.2,NotYet
58.0,8.0,6.0,8.7,0.0,NotYet
58.0,8.0,6.0,8.7,0.2,NotYet
58.0,8.0,6.0,8.7,0.4,NotYet
58.0,8.0,6.0,8.7,0.6,NotYet
58.0,8.0,6.0,8.7,0.8,NotYet
58.0,8.0,6.0,8.7,1.0,NotYet
58.0,10.0,6.0,8.8,-1.0,NotYet
58.0,10.0,6.0,8.8,-0.8,NotYet
58.0,10.0,6.0,8.8,-0.6,NotYet
58.0,10.0,6.0,8.8,-0.4,NotYet
58.0,10.0,6.0,8.9,-0.2,NotYet
58.0,10.0,6.0,8.9,0.0,NotYet
58.0,10.0,6.0,8.9,0.2,NotYet
58.0,10.0,6.0,8.9,0.4,NotYet
58.0,10.0,6.0,8.9,0.6,NotYet
58.0,10.0,6.0,8.8,0.8,NotYet
